Duration,Finished,RecordedDate,ResponseId,Age,Gender,item,TF,TF_RT,Nice,Nice_RT,trial,condition,Answer,Question,correct
766,TRUE,6/11/19 11:10,R_RJFMoJKmwY9AKMp,33,Male,8,FALSE,5.384,1,0,11,competition,TRUE,"While Stan is getting ready, he will think an Uber will be there.",FALSE
404,TRUE,6/11/19 11:11,R_2VKNQmHBKv3OwAC,30,Female,8,TRUE,1.177,5,0.572,15,cooperation,TRUE,"While Stan is getting ready, he will think an Uber will be there.",TRUE
827,TRUE,6/11/19 11:13,R_WlKmaf9xWFq8VGh,33,Male,8,TRUE,0.948,5,1.063,12,cooperation,TRUE,"While Stan is getting ready, he will think an Uber will be there.",TRUE
2485,TRUE,6/11/19 11:14,R_3k54gz7YctGkmcr,40,Female,8,FALSE,3.024,5,1.631,15,cooperation,TRUE,"While Stan is getting ready, he will think an Uber will be there.",FALSE
1014,TRUE,6/11/19 11:17,R_3dLGDATDaJjUZFG,43,Female,8,TRUE,7.676,7,1.195,8,neutral,TRUE,"While Stan is getting ready, he will think an Uber will be there.",TRUE
1526,TRUE,6/11/19 11:21,R_1rxEVsAJQmRUEtw,34,Female,8,TRUE,2.995,6,5.278,6,cooperation,TRUE,"While Stan is getting ready, he will think an Uber will be there.",TRUE
2562,TRUE,6/11/19 11:24,R_vP6DUbkLNf63fNv,29,Male,8,TRUE,3.445,7,0,5,cooperation,TRUE,"While Stan is getting ready, he will think an Uber will be there.",TRUE
726,TRUE,6/11/19 11:24,R_2rwv5g0HvjCMINH,31,Female,8,TRUE,1.217,3,0,29,neutral,TRUE,"While Stan is getting ready, he will think an Uber will be there.",TRUE
1294,TRUE,6/11/19 11:26,R_2VI1XbZTJLYiBsC,52,Female,8,TRUE,9.062,1,6.028,28,competition,TRUE,"While Stan is getting ready, he will think an Uber will be there.",TRUE
1357,TRUE,6/11/19 11:27,R_3sgCUVQuqNCS49z,28,Male,8,TRUE,0,6,0,14,neutral,TRUE,"While Stan is getting ready, he will think an Uber will be there.",TRUE
1092,TRUE,6/11/19 11:28,R_sTeABaS570NXdzX,32,Male,8,TRUE,1.877,2,0,26,neutral,TRUE,"While Stan is getting ready, he will think an Uber will be there.",TRUE
756,TRUE,6/11/19 11:32,R_1JOwHmzDAvkXI0A,33,Male,8,TRUE,1.187,3,0,14,competition,TRUE,"While Stan is getting ready, he will think an Uber will be there.",TRUE
443,TRUE,6/11/19 11:34,R_31RgK3UZ74hAawa,25,Male,8,TRUE,2.13,2,0.787,20,competition,TRUE,"While Stan is getting ready, he will think an Uber will be there.",TRUE
1093,TRUE,6/11/19 11:35,R_1lxvJfgZkNZLDrv,47,Female,8,TRUE,2.821,5,1.991,5,cooperation,TRUE,"While Stan is getting ready, he will think an Uber will be there.",TRUE
642,TRUE,6/11/19 11:38,R_2YzzmFn7hxPlU3P,31,Female,8,FALSE,0.378,6,0,24,neutral,TRUE,"While Stan is getting ready, he will think an Uber will be there.",FALSE
1111,TRUE,6/11/19 11:42,R_2dQgtgvLUN4VOnC,19,Female,8,TRUE,1.992,1,0,15,competition,TRUE,"While Stan is getting ready, he will think an Uber will be there.",TRUE
1638,TRUE,6/11/19 11:43,R_3MAlInCEGkDn9q6,44,Male,8,TRUE,2.463,1,0,30,competition,TRUE,"While Stan is getting ready, he will think an Uber will be there.",TRUE
643,TRUE,6/11/19 11:48,R_tXndXrczjfmXjpv,44,Male,8,TRUE,3.406,5,2.388,8,neutral,TRUE,"While Stan is getting ready, he will think an Uber will be there.",TRUE
609,TRUE,6/11/19 11:59,R_ZwU8GWTWZK6EAxP,37,Female,8,TRUE,2.011,1,0,18,competition,TRUE,"While Stan is getting ready, he will think an Uber will be there.",TRUE
1211,TRUE,6/11/19 11:59,R_2BtDYM5U0ZrGCUB,45,Female,8,TRUE,3.181,1,0,27,competition,TRUE,"While Stan is getting ready, he will think an Uber will be there.",TRUE
1037,TRUE,6/11/19 12:05,R_2YyA7VHI4VbWKr3,33,Male,8,TRUE,1.982,5,0,7,cooperation,TRUE,"While Stan is getting ready, he will think an Uber will be there.",TRUE
1552,TRUE,6/11/19 12:41,R_1MM3vx8EaIJeH6y,33,Male,8,TRUE,3.126,4,0,18,neutral,TRUE,"While Stan is getting ready, he will think an Uber will be there.",TRUE
793,TRUE,6/11/19 12:49,R_yvSkxw8Y8PIpXbP,58,Female,8,TRUE,2.523,1,1.729,18,competition,TRUE,"While Stan is getting ready, he will think an Uber will be there.",TRUE
1000,TRUE,6/11/19 13:37,R_25YBNmGFBPU4uAS,21,Male,8,TRUE,3.577,7,0,26,cooperation,TRUE,"While Stan is getting ready, he will think an Uber will be there.",TRUE
296,TRUE,6/11/19 10:03,R_3nlt53Yxgvz7sUa,35,Male,9,FALSE,0.388,5,0,22,cooperation,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",TRUE
655,TRUE,6/11/19 10:10,R_ZLis8sRowpk9PvX,41,Female,9,TRUE,3.099,1,1.501,3,competition,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",FALSE
748,TRUE,6/11/19 10:10,R_5aKNWSi3ewXI0Br,23,Male,9,FALSE,4.955,4,1.784,9,cooperation,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",TRUE
528,TRUE,6/11/19 10:11,R_73NCcJkqe8nX3pL,35,Male,9,TRUE,2.179,5,0.734,18,competition,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",FALSE
755,TRUE,6/11/19 10:11,R_1itjXKj7aJ26xlY,50,Male,9,FALSE,4.24,1,1.303,6,neutral,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",TRUE
677,TRUE,6/11/19 10:11,R_2xEQOcbagTC5K31,27,Female,9,FALSE,2.177,7,1.341,5,cooperation,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",TRUE
772,TRUE,6/11/19 10:11,R_sjyOcu2i5Cs3KPD,40,Male,9,FALSE,5.518,1,0.912,19,competition,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",TRUE
735,TRUE,6/11/19 10:11,R_2DMiqHkr8WXICHg,32,Female,9,FALSE,4.111,1,0,3,neutral,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",TRUE
500,TRUE,6/11/19 10:12,R_2tyaL54hsNnBGiE,35,Male,9,TRUE,3.497,5,1.318,13,competition,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",FALSE
818,TRUE,6/11/19 10:12,R_Qh6cdqFytPFsV3P,28,Female,9,TRUE,7.413,4,5.851,16,cooperation,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",FALSE
737,TRUE,6/11/19 10:12,R_3k7XpgJaA2P1mMl,29,Male,9,FALSE,3.365,4,1.899,11,neutral,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",TRUE
831,TRUE,6/11/19 10:12,R_3n7UxfN5J3GD59s,55,Male,9,FALSE,7.025,1,1.389,17,competition,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",TRUE
819,TRUE,6/11/19 10:12,R_2dHltfvDoR6dDRT,31,Male,9,FALSE,3.825,1,1.131,14,competition,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",TRUE
764,TRUE,6/11/19 10:13,R_3JJylNort6ur6sS,21,Male,9,TRUE,7.837,4,0,1,neutral,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",FALSE
898,TRUE,6/11/19 10:13,R_2BsoiDyVxkWuZ8o,47,Male,9,TRUE,5.958,3,2,2,neutral,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",FALSE
820,TRUE,6/11/19 10:14,R_21ooKFhcfIWZ74P,35,Male,9,FALSE,4.797,4,0,23,neutral,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",TRUE
931,TRUE,6/11/19 10:14,R_UyANc1QsKeLFV4t,28,Female,9,FALSE,6.917,4,1.671,4,neutral,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",TRUE
530,TRUE,6/11/19 10:15,R_1d148ARgkkhTuhj,31,Male,9,TRUE,1.521,6,0,19,neutral,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",FALSE
997,TRUE,6/11/19 10:15,R_2z8inlLrpl77PQ7,30,Male,9,FALSE,5.737,1,1.385,10,competition,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",TRUE
956,TRUE,6/11/19 10:16,R_CdF5GMFiGS5KcHD,37,Male,9,FALSE,3.614,1,0.307,31,competition,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",TRUE
1075,TRUE,6/11/19 10:16,R_2trOvSxSAJkEHCg,29,Male,9,FALSE,5.579,1,1.218,7,competition,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",TRUE
959,TRUE,6/11/19 10:16,R_1myjjiv96Mndvet,41,Female,9,FALSE,2.293,1,0.74,10,competition,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",TRUE
1162,TRUE,6/11/19 10:18,R_1omSlECSpgsqhsR,28,Female,9,TRUE,1.516,6,0,9,cooperation,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",FALSE
1047,TRUE,6/11/19 10:18,R_2YtVD8wLevQUfn3,58,Female,9,FALSE,0.544,3,0,28,cooperation,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",TRUE
712,TRUE,6/11/19 10:18,R_pKjvBYAYxQE8WXL,30,Male,9,TRUE,2.2,3,0,17,neutral,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",FALSE
594,TRUE,6/11/19 10:21,R_8dj2lxJavrkg157,26,Male,9,FALSE,2.86,4,0,20,cooperation,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",TRUE
1438,TRUE,6/11/19 10:22,R_1IFpRvvaYecmO6u,39,Female,9,FALSE,3.139,4,0,2,cooperation,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",TRUE
946,TRUE,6/11/19 10:24,R_2aOYOkpwV5YFXyw,56,Female,9,TRUE,9.381,1,2.134,27,cooperation,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",FALSE
1583,TRUE,6/11/19 10:25,R_1d6q1wNaxE5Lxx8,55,Male,9,TRUE,5.832,2,1.871,8,neutral,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",FALSE
706,TRUE,6/11/19 10:26,R_3nGjUrYlrB1utE8,29,Male,9,TRUE,15.754,6,3.67,1,cooperation,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",FALSE
631,TRUE,6/11/19 10:26,R_3FPZz0NRyA1ktiZ,36,Female,9,TRUE,2.67,5,2.021,23,cooperation,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",FALSE
802,TRUE,6/11/19 10:26,R_9SsAPK496CzasIF,57,Male,9,FALSE,7.22,1,0.801,30,competition,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",TRUE
1523,TRUE,6/11/19 10:26,R_3nMdAmRDcLsubDw,51,Male,9,FALSE,15.218,1,1.356,25,competition,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",TRUE
360,TRUE,6/11/19 10:26,R_Atlru3d68LtFty9,25,Female,9,TRUE,0,6,0,8,neutral,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",FALSE
759,TRUE,6/11/19 10:29,R_1imN1YnW2WzRUPb,28,Male,9,TRUE,3.165,1,0,9,cooperation,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",FALSE
957,TRUE,6/11/19 10:29,R_2zSWMEDaoL1SOAu,31,Male,9,FALSE,6.964,4,1.807,29,neutral,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",TRUE
889,TRUE,6/11/19 10:29,R_3nDf4drFoPVOrBw,25,Male,9,TRUE,4.903,5,2.243,19,cooperation,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",FALSE
997,TRUE,6/11/19 10:29,R_2VEIeNgMCWDD6PI,53,Male,9,TRUE,11.813,4,0,18,competition,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",FALSE
794,TRUE,6/11/19 10:33,R_2TRWr29U58Mi2vd,35,Female,9,FALSE,5.029,3,1.433,16,cooperation,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",TRUE
1070,TRUE,6/11/19 10:33,R_29blHmruFIqdVET,24,Female,9,TRUE,2.887,4,1.751,20,cooperation,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",FALSE
947,TRUE,6/11/19 10:34,R_3e91lKVZof2U9WM,56,Female,9,FALSE,4.461,1,2.011,26,neutral,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",TRUE
1276,TRUE,6/11/19 10:34,R_9uV7FqusAsrI1ax,42,Female,9,FALSE,11.776,4,3.717,3,neutral,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",TRUE
2004,TRUE,6/11/19 10:36,R_2bZfbFlc8rrkvRA,59,Female,9,FALSE,4.441,1,1.813,25,competition,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",TRUE
892,TRUE,6/11/19 10:36,R_8Hck8ZQYc8I6p5T,38,Male,9,FALSE,3.743,1,1.024,19,competition,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",TRUE
2077,TRUE,6/11/19 10:37,R_RhrDJ0N4AIeK8KJ,51,Female,9,FALSE,5.025,7,1.965,27,cooperation,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",TRUE
1668,TRUE,6/11/19 10:38,R_2YwWGMiMlgEZ760,32,Female,9,FALSE,4.213,4,1.601,24,cooperation,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",TRUE
901,TRUE,6/11/19 10:39,R_1JILVkssYD1rZln,36,Female,9,TRUE,3.848,4,1.359,6,competition,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",FALSE
689,TRUE,6/11/19 10:39,R_czK87MCE4yRGCoV,41,Male,9,FALSE,4.945,1,1.221,9,competition,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",TRUE
1550,TRUE,6/11/19 10:39,R_3GDQqDVIwWtr9nA,28,Male,9,TRUE,4.089,5,4.634,1,cooperation,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",FALSE
801,TRUE,6/11/19 10:42,R_3kmEB58BUmq91w0,46,Male,9,FALSE,3.016,4,1.603,4,cooperation,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",TRUE
1724,TRUE,6/11/19 10:43,R_10P35mcLAnwKhWy,50,Female,9,TRUE,2.217,3,1.431,15,neutral,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",FALSE
286,TRUE,6/11/19 10:44,R_3OdkpJq3hbsVRWE,27,Male,9,FALSE,0.906,6,0,15,cooperation,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",TRUE
960,TRUE,6/11/19 10:44,R_3e9ojOp1TeKv1qZ,34,Male,9,FALSE,7.725,5,7.702,1,competition,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",TRUE
2747,TRUE,6/11/19 10:44,R_1Lkjbw3WfVXlS9d,26,Female,9,FALSE,4.964,5,0.562,22,cooperation,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",TRUE
1690,TRUE,6/11/19 10:45,R_2cmKsniFFYSx1jH,30,Male,9,FALSE,2.74,6,0,27,competition,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",TRUE
655,TRUE,6/11/19 10:46,R_1DwKQDIzaUD1B7l,51,Female,9,FALSE,3.109,1,0,25,competition,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",TRUE
2643,TRUE,6/11/19 10:47,R_269ALNhnBlclbkb,40,Male,9,TRUE,5.053,3,1.102,14,competition,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",FALSE
886,TRUE,6/11/19 10:47,R_2uCckPWkBCKBxYk,64,Female,9,FALSE,4.946,5,1.664,30,cooperation,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",TRUE
265,TRUE,6/11/19 10:48,R_1I3QgMMx9Y6yKXx,22,Male,9,FALSE,1.686,2,0,8,neutral,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",TRUE
1613,TRUE,6/11/19 10:48,R_3DkcaumZGBTLTE8,28,Female,9,FALSE,8.786,2,4,18,competition,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",TRUE
470,TRUE,6/11/19 10:49,R_3fqs8BUhsK3xzOP,25,Male,9,FALSE,2.291,4,1.33,7,competition,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",TRUE
808,TRUE,6/11/19 10:49,R_x3LKJl1FJ13UY9P,45,Female,9,FALSE,4.527,1,0,28,competition,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",TRUE
708,TRUE,6/11/19 10:50,R_eyyWjPN9qCL2qwp,31,Male,9,TRUE,0,3,5.054,16,neutral,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",FALSE
822,TRUE,6/11/19 10:50,R_2f0Xuu8UZgaJ119,21,Male,9,TRUE,3.306,4,1.798,19,cooperation,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",FALSE
811,TRUE,6/11/19 10:53,R_3JC8SnUEgNXXiMQ,34,Female,9,FALSE,36.234,2,2.849,5,neutral,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",TRUE
1472,TRUE,6/11/19 10:54,R_1rNFgXtar6CITN9,31,Male,9,FALSE,2.286,2,0,20,competition,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",TRUE
1374,TRUE,6/11/19 10:56,R_2PpujFAMLP4n0Lu,58,Male,9,FALSE,14.888,2,7.237,23,neutral,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",TRUE
936,TRUE,6/11/19 10:56,R_0oKtUCMX4aZ2WPv,36,Female,9,TRUE,9.292,3,2.402,6,cooperation,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",FALSE
1647,TRUE,6/11/19 10:57,R_30d8QsJfIkiO7F8,22,Female,9,TRUE,11.58,4,0.54,26,competition,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",FALSE
1250,TRUE,6/11/19 11:04,R_YR2Kh4aQNWGzOBr,56,Male,9,FALSE,9.474,3,8.007,4,cooperation,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",TRUE
698,TRUE,6/11/19 11:08,R_e52J1yxiPEYzG5r,38,Female,9,TRUE,2.751,1,0,7,competition,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",FALSE
766,TRUE,6/11/19 11:10,R_RJFMoJKmwY9AKMp,33,Male,9,FALSE,4.01,1,0,4,competition,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",TRUE
404,TRUE,6/11/19 11:11,R_2VKNQmHBKv3OwAC,30,Female,9,TRUE,4.067,1,0,7,neutral,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",FALSE
827,TRUE,6/11/19 11:13,R_WlKmaf9xWFq8VGh,33,Male,9,FALSE,2.452,1,0.919,31,competition,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",TRUE
2485,TRUE,6/11/19 11:14,R_3k54gz7YctGkmcr,40,Female,9,TRUE,3.062,4,1.657,27,neutral,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",FALSE
1014,TRUE,6/11/19 11:17,R_3dLGDATDaJjUZFG,43,Female,9,FALSE,7.753,1,1.539,3,competition,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",TRUE
1526,TRUE,6/11/19 11:21,R_1rxEVsAJQmRUEtw,34,Female,9,FALSE,7.335,1,1.761,11,competition,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",TRUE
2562,TRUE,6/11/19 11:24,R_vP6DUbkLNf63fNv,29,Male,9,TRUE,6.777,3,0,16,neutral,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",FALSE
726,TRUE,6/11/19 11:24,R_2rwv5g0HvjCMINH,31,Female,9,FALSE,2.146,2,0,4,competition,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",TRUE
1294,TRUE,6/11/19 11:26,R_2VI1XbZTJLYiBsC,52,Female,9,FALSE,7.657,1,1.693,31,competition,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",TRUE
1357,TRUE,6/11/19 11:27,R_3sgCUVQuqNCS49z,28,Male,9,TRUE,3.469,6,0.535,17,competition,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",FALSE
1092,TRUE,6/11/19 11:28,R_sTeABaS570NXdzX,32,Male,9,FALSE,9.56,1,0,30,competition,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",TRUE
756,TRUE,6/11/19 11:32,R_1JOwHmzDAvkXI0A,33,Male,9,TRUE,0.262,4,0,23,cooperation,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",FALSE
443,TRUE,6/11/19 11:34,R_31RgK3UZ74hAawa,25,Male,9,FALSE,1.828,1,0,29,competition,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",TRUE
1093,TRUE,6/11/19 11:35,R_1lxvJfgZkNZLDrv,47,Female,9,TRUE,6.39,3,1.798,22,neutral,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",FALSE
642,TRUE,6/11/19 11:38,R_2YzzmFn7hxPlU3P,31,Female,9,FALSE,4.004,6,0,6,cooperation,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",TRUE
1111,TRUE,6/11/19 11:42,R_2dQgtgvLUN4VOnC,19,Female,9,TRUE,5.521,4,0,24,competition,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",FALSE
1638,TRUE,6/11/19 11:43,R_3MAlInCEGkDn9q6,44,Male,9,TRUE,1.772,4,1.227,31,cooperation,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",FALSE
643,TRUE,6/11/19 11:48,R_tXndXrczjfmXjpv,44,Male,9,TRUE,4.941,2,0.424,26,cooperation,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",FALSE
609,TRUE,6/11/19 11:59,R_ZwU8GWTWZK6EAxP,37,Female,9,TRUE,4.726,2,3.569,26,cooperation,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",FALSE
1211,TRUE,6/11/19 11:59,R_2BtDYM5U0ZrGCUB,45,Female,9,FALSE,6.345,1,0,16,competition,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",TRUE
1037,TRUE,6/11/19 12:05,R_2YyA7VHI4VbWKr3,33,Male,9,TRUE,5.384,1,0,23,competition,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",FALSE
1552,TRUE,6/11/19 12:41,R_1MM3vx8EaIJeH6y,33,Male,9,TRUE,8.374,2,0,27,competition,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",FALSE
793,TRUE,6/11/19 12:49,R_yvSkxw8Y8PIpXbP,58,Female,9,FALSE,23.413,2,2.885,10,competition,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",TRUE
1000,TRUE,6/11/19 13:37,R_25YBNmGFBPU4uAS,21,Male,9,TRUE,2.938,5,1.517,19,cooperation,FALSE,"When the week passes by, Amy will think that the medical results were delivered.",FALSE
296,TRUE,6/11/19 10:03,R_3nlt53Yxgvz7sUa,35,Male,10,TRUE,0.38,2,0,27,competition,TRUE,"While Parker is in the vents, he will think the ladder is right under the vent.",TRUE
655,TRUE,6/11/19 10:10,R_ZLis8sRowpk9PvX,41,Female,10,TRUE,2.556,4,0.809,22,cooperation,TRUE,"While Parker is in the vents, he will think the ladder is right under the vent.",TRUE
748,TRUE,6/11/19 10:10,R_5aKNWSi3ewXI0Br,23,Male,10,TRUE,1.327,3,8.135,10,neutral,TRUE,"While Parker is in the vents, he will think the ladder is right under the vent.",TRUE
528,TRUE,6/11/19 10:11,R_73NCcJkqe8nX3pL,35,Male,10,FALSE,0.153,5,0.848,6,cooperation,TRUE,"While Parker is in the vents, he will think the ladder is right under the vent.",FALSE
755,TRUE,6/11/19 10:11,R_1itjXKj7aJ26xlY,50,Male,10,TRUE,2.57,5,2.85,22,cooperation,TRUE,"While Parker is in the vents, he will think the ladder is right under the vent.",TRUE
677,TRUE,6/11/19 10:11,R_2xEQOcbagTC5K31,27,Female,10,FALSE,1.996,1,0,3,neutral,TRUE,"While Parker is in the vents, he will think the ladder is right under the vent.",FALSE
772,TRUE,6/11/19 10:11,R_sjyOcu2i5Cs3KPD,40,Male,10,TRUE,2.871,2,1.051,10,competition,TRUE,"While Parker is in the vents, he will think the ladder is right under the vent.",TRUE
735,TRUE,6/11/19 10:11,R_2DMiqHkr8WXICHg,32,Female,10,TRUE,1.96,3,0,20,cooperation,TRUE,"While Parker is in the vents, he will think the ladder is right under the vent.",TRUE
500,TRUE,6/11/19 10:12,R_2tyaL54hsNnBGiE,35,Male,10,TRUE,4.19,4,1.123,20,neutral,TRUE,"While Parker is in the vents, he will think the ladder is right under the vent.",TRUE
818,TRUE,6/11/19 10:12,R_Qh6cdqFytPFsV3P,28,Female,10,TRUE,13.273,1,1.539,6,neutral,TRUE,"While Parker is in the vents, he will think the ladder is right under the vent.",TRUE
737,TRUE,6/11/19 10:12,R_3k7XpgJaA2P1mMl,29,Male,10,TRUE,2.98,4,4.006,5,cooperation,TRUE,"While Parker is in the vents, he will think the ladder is right under the vent.",TRUE
831,TRUE,6/11/19 10:12,R_3n7UxfN5J3GD59s,55,Male,10,TRUE,2.195,1,1.358,9,competition,TRUE,"While Parker is in the vents, he will think the ladder is right under the vent.",TRUE
819,TRUE,6/11/19 10:12,R_2dHltfvDoR6dDRT,31,Male,10,TRUE,1.467,4,2.601,29,cooperation,TRUE,"While Parker is in the vents, he will think the ladder is right under the vent.",TRUE
764,TRUE,6/11/19 10:13,R_3JJylNort6ur6sS,21,Male,10,TRUE,1.966,3,0,14,cooperation,TRUE,"While Parker is in the vents, he will think the ladder is right under the vent.",TRUE
898,TRUE,6/11/19 10:13,R_2BsoiDyVxkWuZ8o,47,Male,10,TRUE,2.097,4,1.169,8,cooperation,TRUE,"While Parker is in the vents, he will think the ladder is right under the vent.",TRUE
820,TRUE,6/11/19 10:14,R_21ooKFhcfIWZ74P,35,Male,10,TRUE,2.24,2,0.621,10,competition,TRUE,"While Parker is in the vents, he will think the ladder is right under the vent.",TRUE
931,TRUE,6/11/19 10:14,R_UyANc1QsKeLFV4t,28,Female,10,TRUE,2.403,4,1.227,26,cooperation,TRUE,"While Parker is in the vents, he will think the ladder is right under the vent.",TRUE
530,TRUE,6/11/19 10:15,R_1d148ARgkkhTuhj,31,Male,10,TRUE,1.371,2,0,29,competition,TRUE,"While Parker is in the vents, he will think the ladder is right under the vent.",TRUE
997,TRUE,6/11/19 10:15,R_2z8inlLrpl77PQ7,30,Male,10,TRUE,3.773,5,2.397,3,cooperation,TRUE,"While Parker is in the vents, he will think the ladder is right under the vent.",TRUE
956,TRUE,6/11/19 10:16,R_CdF5GMFiGS5KcHD,37,Male,10,TRUE,2.628,4,2.018,2,cooperation,TRUE,"While Parker is in the vents, he will think the ladder is right under the vent.",TRUE
1075,TRUE,6/11/19 10:16,R_2trOvSxSAJkEHCg,29,Male,10,TRUE,3.463,3,2.146,15,competition,TRUE,"While Parker is in the vents, he will think the ladder is right under the vent.",TRUE
959,TRUE,6/11/19 10:16,R_1myjjiv96Mndvet,41,Female,10,TRUE,2.432,7,1.117,8,cooperation,TRUE,"While Parker is in the vents, he will think the ladder is right under the vent.",TRUE
1162,TRUE,6/11/19 10:18,R_1omSlECSpgsqhsR,28,Female,10,TRUE,1.648,5,0,10,competition,TRUE,"While Parker is in the vents, he will think the ladder is right under the vent.",TRUE
1047,TRUE,6/11/19 10:18,R_2YtVD8wLevQUfn3,58,Female,10,TRUE,0.779,5,1.008,22,neutral,TRUE,"While Parker is in the vents, he will think the ladder is right under the vent.",TRUE
712,TRUE,6/11/19 10:18,R_pKjvBYAYxQE8WXL,30,Male,10,TRUE,6.285,4,0,7,cooperation,TRUE,"While Parker is in the vents, he will think the ladder is right under the vent.",TRUE
594,TRUE,6/11/19 10:21,R_8dj2lxJavrkg157,26,Male,10,TRUE,2.141,1,0,16,neutral,TRUE,"While Parker is in the vents, he will think the ladder is right under the vent.",TRUE
